,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1695728001149,-0.60546875,0.18652344,0.35546875,-25.90625,35.75,1.34375,0.0,0.0,0.0
1,1695728001209,-0.9296875,0.11816406,0.703125,-24.71875,15.0,5.25,0.0,0.0,0.0
2,1695728001230,-1.0390625,0.2783203,-0.3154297,-146.625,13.78125,-49.625,0.0,0.0,0.0
3,1695728001268,-1.4179688,0.26757812,0.6982422,145.0625,-71.28125,45.53125,0.0,0.0,0.0
4,1695728001308,-0.5908203,0.33496094,0.047851562,-64.78125,21.125,-9.34375,0.0,0.0,0.0
5,1695728001349,-1.1074219,-0.22460938,0.3173828,-86.0625,30.875,27.34375,0.0,0.0,0.0
6,1695728001391,-1.3789062,-0.38671875,0.36816406,20.3125,61.9375,-9.65625,0.0,0.0,0.0
7,1695728001429,-0.70996094,-0.029296875,0.3076172,38.25,46.75,-6.65625,-69.625,-1.75,-116.3125
8,1695728001469,-0.63671875,0.27929688,0.41601562,9.3125,48.65625,18.59375,0.0,0.0,0.0
9,1695728001509,-0.85253906,0.1796875,0.38183594,-26.125,39.125,6.34375,0.0,0.0,0.0
10,1695728001548,-1.0419922,-0.045898438,0.34960938,-50.4375,36.125,6.21875,0.0,0.0,0.0
11,1695728001589,-1.0517578,-0.030273438,0.5214844,-22.0625,-7.8125,11.53125,0.0,0.0,0.0
12,1695728001630,-1.1201172,0.16503906,-0.001953125,0.46875,-108.78125,36.78125,0.0,0.0,0.0
13,1695728001669,-1.4160156,0.21289062,0.609375,67.78125,-139.53125,10.375,0.0,0.0,0.0
14,1695728001709,-0.57128906,0.3779297,-0.0625,-81.875,-90.15625,14.34375,0.0,0.0,0.0
15,1695728001749,-1.0986328,0.45507812,0.44140625,124.875,-62.5625,54.8125,0.0,0.0,0.0
16,1695728001789,-1.2851562,0.17871094,0.18847656,-99.0625,12.625,-16.5625,0.0,0.0,0.0
17,1695728001829,-0.6269531,0.17285156,0.31152344,-24.78125,5.71875,-36.375,0.0,0.0,0.0
18,1695728001869,-0.5019531,0.20996094,0.20996094,-27.0,27.65625,-20.75,0.0,0.0,0.0
19,1695728001910,-0.42382812,0.2841797,0.16015625,-12.78125,46.625,2.84375,0.0,0.0,0.0
20,1695728001950,-0.5175781,0.20605469,0.29101562,37.9375,23.96875,34.15625,-67.625,-0.875,-110.625
21,1695728001990,-1.1650391,0.09375,1.3652344,78.0625,5.71875,14.5625,0.0,0.0,0.0
22,1695728002030,-1.3779297,0.23339844,-0.703125,-180.3125,1.53125,-41.75,0.0,0.0,0.0
23,1695728002070,-1.1425781,0.3330078,1.2568359,203.78125,-95.09375,25.75,0.0,0.0,0.0
24,1695728002112,-0.8408203,-0.009765625,-0.2705078,-72.40625,43.4375,-33.21875,0.0,0.0,0.0
25,1695728002150,-1.2050781,0.0859375,0.6044922,-9.96875,-5.1875,36.84375,0.0,0.0,0.0
26,1695728002194,-1.2275391,-0.13671875,0.2734375,17.8125,33.4375,3.65625,0.0,0.0,0.0
27,1695728002229,-0.7480469,0.02734375,0.20117188,-11.3125,41.625,-27.28125,0.0,0.0,0.0
28,1695728002270,-0.80371094,0.19238281,0.25585938,7.96875,40.875,3.84375,0.0,0.0,0.0
29,1695728002311,-1.0224609,0.14550781,0.3515625,1.4375,28.5625,11.71875,0.0,0.0,0.0
30,1695728002350,-0.7714844,0.15429688,0.33398438,-6.3125,30.8125,2.5625,0.0,0.0,0.0
31,1695728002389,-0.9765625,0.036132812,0.45898438,14.8125,51.4375,13.1875,0.0,0.0,0.0
32,1695728002429,-1.0917969,-0.040039062,0.65527344,12.1875,-7.03125,15.625,-70.1875,-0.875,-119.0
33,1695728002469,-1.453125,0.17089844,0.13769531,-84.125,-62.3125,1.8125,0.0,0.0,0.0
34,1695728002509,-1.0244141,0.28125,0.29785156,76.15625,-127.8125,2.125,0.0,0.0,0.0
35,1695728002550,-0.5878906,0.20605469,0.0078125,53.8125,-88.25,34.15625,0.0,0.0,0.0
36,1695728002590,-1.1494141,0.38085938,0.4970703,77.6875,-78.0,56.625,0.0,0.0,0.0
37,1695728002634,-1.1162109,0.34472656,0.37695312,-48.28125,1.8125,-19.46875,0.0,0.0,0.0
38,1695728002670,-0.62402344,0.16015625,0.27539062,-57.09375,25.3125,-58.125,0.0,0.0,0.0
39,1695728002710,-0.61328125,0.3095703,0.15917969,-63.90625,32.03125,-41.40625,0.0,0.0,0.0
40,1695728002750,-0.49316406,0.41308594,0.39941406,-42.6875,29.40625,-21.375,0.0,0.0,0.0
41,1695728002790,-0.47070312,0.21386719,0.40820312,3.78125,18.5625,13.96875,0.0,0.0,0.0
42,1695728002830,-0.8154297,0.08691406,0.6689453,45.9375,7.75,32.53125,0.0,0.0,0.0
43,1695728002871,-1.0214844,-0.29589844,0.5371094,-68.875,-9.65625,-5.625,0.0,0.0,0.0
44,1695728002912,-2.0,0.43847656,0.1796875,118.40625,25.9375,-24.0,0.0,0.0,0.0
45,1695728002949,-0.28808594,0.6152344,0.23242188,98.375,-34.78125,-11.25,-68.125,-1.4375,-112.375
46,1695728003010,-0.7080078,0.40820312,0.42773438,-91.875,53.65625,-0.5,0.0,0.0,0.0
47,1695728003028,-1.8691406,-0.3154297,0.115234375,-72.71875,54.125,15.5,0.0,0.0,0.0
48,1695728003090,-0.8261719,-0.09863281,0.2578125,2.5,42.84375,-31.4375,0.0,0.0,0.0
49,1695728003111,-0.65527344,0.021484375,0.18652344,23.0,51.5625,-3.84375,0.0,0.0,0.0
50,1695728003169,-0.9433594,0.3095703,0.28808594,31.40625,40.84375,30.375,0.0,0.0,0.0
51,1695728003189,-0.89160156,0.2763672,0.32128906,17.6875,43.8125,5.59375,0.0,0.0,0.0
52,1695728003230,-0.8886719,0.15136719,0.359375,-11.0,18.4375,10.3125,0.0,0.0,0.0
53,1695728003270,-0.7871094,0.05859375,0.36132812,-2.75,10.25,24.28125,0.0,0.0,0.0
54,1695728003309,-1.0400391,0.29882812,0.74609375,-48.46875,14.53125,22.4375,0.0,0.0,0.0
55,1695728003350,-1.7695312,-0.047851562,-0.19042969,-29.90625,-113.78125,54.3125,0.0,0.0,0.0
56,1695728003392,-0.9316406,0.53515625,0.25390625,93.75,-135.25,12.875,0.0,0.0,0.0
57,1695728003433,-0.6201172,0.2578125,0.33691406,65.59375,-96.5625,49.375,-67.5,3.0625,-113.875
58,1695728003474,-1.3759766,0.40527344,0.2265625,-12.78125,-52.8125,42.03125,0.0,0.0,0.0
59,1695728003510,-0.88964844,0.48632812,0.28125,-28.875,4.28125,-24.5,0.0,0.0,0.0
60,1695728003549,-0.5253906,0.18164062,0.17871094,-38.15625,5.4375,-28.625,0.0,0.0,0.0
61,1695728003595,-0.44140625,0.22753906,0.25683594,-45.0,20.875,-18.1875,0.0,0.0,0.0
62,1695728003630,-0.5029297,0.3154297,0.20800781,-61.125,45.15625,-3.1875,0.0,0.0,0.0
63,1695728003669,-0.7470703,0.21484375,0.34765625,-15.03125,49.375,7.875,0.0,0.0,0.0
64,1695728003712,-0.703125,0.087890625,0.80859375,16.03125,-1.71875,-6.0625,0.0,0.0,0.0
65,1695728003751,-0.8876953,0.4404297,-0.1796875,-93.21875,26.125,-40.0625,0.0,0.0,0.0
66,1695728003791,-1.8564453,0.17871094,0.34277344,76.46875,-43.78125,53.53125,0.0,0.0,0.0
67,1695728003810,-0.23535156,0.4423828,0.06640625,-83.875,-9.09375,-34.0,0.0,0.0,0.0
68,1695728003870,-1.1181641,-0.16503906,0.23535156,-81.75,53.46875,9.375,0.0,0.0,0.0
69,1695728003891,-1.6611328,-0.18164062,0.15332031,-0.0625,77.375,-8.0,0.0,0.0,0.0
70,1695728003949,-0.70410156,0.15429688,0.21679688,47.15625,33.5625,-23.4375,-68.5625,-1.0,-114.375
71,1695728003969,-0.5800781,0.35253906,0.35742188,20.0625,47.0,-0.0625,0.0,0.0,0.0
72,1695728004029,-0.953125,0.28515625,0.328125,15.25,20.625,11.71875,0.0,0.0,0.0
73,1695728004049,-0.89453125,0.022460938,0.3017578,0.09375,23.90625,2.90625,0.0,0.0,0.0
74,1695728004089,-0.82714844,0.015625,0.2939453,-9.0,6.65625,20.8125,0.0,0.0,0.0
75,1695728004130,-1.0361328,0.2607422,0.46289062,2.25,-15.5625,35.28125,0.0,0.0,0.0
76,1695728004172,-1.4433594,0.22558594,0.34375,-56.03125,-44.9375,20.9375,0.0,0.0,0.0
77,1695728004210,-1.2861328,0.3486328,-0.34179688,27.8125,-119.375,25.5625,0.0,0.0,0.0
78,1695728004250,-0.8388672,0.37890625,0.66503906,65.59375,-112.5,46.5625,0.0,0.0,0.0
79,1695728004293,-1.1152344,0.46484375,0.057617188,-52.1875,-40.34375,28.125,0.0,0.0,0.0
80,1695728004329,-1.0136719,0.3984375,0.3486328,-44.875,-3.375,-11.90625,0.0,0.0,0.0
81,1695728004370,-0.6513672,0.13378906,0.26757812,-33.03125,-6.59375,-33.625,0.0,0.0,0.0
82,1695728004429,-0.5546875,0.060546875,0.24707031,-33.03125,9.59375,-34.25,-64.0625,1.375,-108.9375
83,1695728004450,-0.359375,0.21484375,0.1953125,-42.1875,30.5625,-25.28125,0.0,0.0,0.0
84,1695728004490,-0.37304688,0.25976562,0.20800781,-16.25,73.59375,-9.28125,0.0,0.0,0.0
85,1695728004530,-0.70410156,0.23730469,0.47753906,42.96875,23.1875,2.4375,0.0,0.0,0.0
86,1695728004572,-1.8359375,0.5859375,1.265625,-16.0,-57.625,6.8125,0.0,0.0,0.0
87,1695728004610,-1.1035156,0.36035156,-0.29003906,46.625,-22.09375,28.3125,0.0,0.0,0.0
88,1695728004651,-0.23632812,0.47851562,0.4189453,-49.5625,-12.03125,-21.875,0.0,0.0,0.0
89,1695728004690,-1.1533203,-0.24121094,0.08300781,-81.6875,79.34375,0.96875,0.0,0.0,0.0
90,1695728004731,-1.4912109,-0.060546875,0.25390625,3.21875,46.75,14.5625,0.0,0.0,0.0
91,1695728004773,-0.8564453,0.15234375,0.15234375,32.75,29.28125,-14.53125,0.0,0.0,0.0
92,1695728004809,-0.6328125,0.2421875,0.27734375,33.0625,55.0,-20.40625,0.0,0.0,0.0
93,1695728004849,-1.1738281,0.21484375,0.22558594,0.71875,34.96875,5.375,0.0,0.0,0.0
94,1695728004890,-0.765625,0.11035156,0.31835938,-9.65625,29.34375,1.03125,0.0,0.0,0.0
95,1695728004949,-0.7167969,0.034179688,0.4453125,-2.625,16.46875,4.5,-69.875,0.625,-115.875
96,1695728004969,-1.0917969,0.19628906,0.49121094,-30.09375,22.46875,10.78125,0.0,0.0,0.0
97,1695728005010,-1.2587891,0.45703125,0.2841797,-21.75,-48.84375,35.375,0.0,0.0,0.0
98,1695728005049,-1.7871094,0.23339844,0.4501953,-42.4375,-115.3125,36.125,0.0,0.0,0.0
99,1695728005093,-0.6923828,0.4453125,-0.06738281,-14.40625,-170.15625,-11.78125,0.0,0.0,0.0
100,1695728005129,-0.22167969,0.08496094,0.14453125,57.90625,-74.09375,41.6875,0.0,0.0,0.0
101,1695728005170,-1.4980469,0.4345703,0.546875,-25.21875,-66.78125,66.8125,0.0,0.0,0.0
102,1695728005211,-0.9941406,0.41210938,0.13378906,-27.125,34.1875,-35.96875,0.0,0.0,0.0
103,1695728005250,-0.43652344,0.15527344,0.17578125,-31.03125,14.875,-52.375,0.0,0.0,0.0
104,1695728005290,-0.34472656,0.11425781,0.2265625,-58.65625,56.75,-35.40625,0.0,0.0,0.0
105,1695728005330,-0.3857422,0.2109375,0.25585938,-36.4375,95.34375,-13.625,0.0,0.0,0.0
106,1695728005370,-0.6904297,0.0107421875,0.54003906,25.1875,90.8125,-4.46875,0.0,0.0,0.0
107,1695728005430,-1.6972656,0.5498047,1.2919922,-46.03125,-71.59375,10.96875,-67.625,-1.4375,-111.0625
108,1695728005451,-1.3847656,0.4580078,-0.14453125,142.0,-22.53125,4.3125,0.0,0.0,0.0
109,1695728005489,-0.34277344,0.28710938,0.38378906,-45.0,-27.65625,-22.15625,0.0,0.0,0.0
110,1695728005530,-1.2148438,0.026367188,0.18457031,-47.25,77.21875,1.53125,0.0,0.0,0.0
111,1695728005572,-1.3662109,-0.0146484375,0.30566406,2.1875,42.125,11.65625,0.0,0.0,0.0
112,1695728005612,-0.88671875,-0.018554688,0.12695312,36.78125,32.09375,-29.96875,0.0,0.0,0.0
113,1695728005649,-0.6894531,0.1796875,0.23535156,6.28125,60.96875,-20.59375,0.0,0.0,0.0
114,1695728005691,-0.9863281,0.38476562,0.25683594,-13.625,43.21875,17.6875,0.0,0.0,0.0
115,1695728005729,-0.88183594,0.11230469,0.36132812,13.0625,23.3125,10.0,0.0,0.0,0.0
116,1695728005790,-0.84765625,-0.16894531,0.3671875,7.96875,19.03125,7.8125,0.0,0.0,0.0
117,1695728005952,-0.8496094,0.0126953125,0.18359375,-10.8125,22.59375,-4.71875,-66.625,0.9375,-112.6875
118,1695728005955,-1.2509766,0.5566406,0.640625,21.09375,-19.84375,32.09375,0.0,0.0,0.0
119,1695728005958,-1.2851562,0.5732422,0.22851562,-48.34375,-126.65625,59.1875,0.0,0.0,0.0
120,1695728005969,-1.2763672,0.17675781,0.16699219,30.125,-157.65625,43.15625,0.0,0.0,0.0
121,1695728005978,-0.52441406,0.16015625,0.15234375,15.0625,-91.75,32.46875,0.0,0.0,0.0
122,1695728006009,-1.359375,0.29589844,0.37597656,-15.03125,-35.21875,39.125,0.0,0.0,0.0
123,1695728006050,-1.0273438,0.41210938,0.30566406,-18.5625,1.40625,-28.40625,0.0,0.0,0.0
124,1695728006090,-0.38378906,0.23046875,0.20996094,-22.09375,-9.59375,-29.25,0.0,0.0,0.0
125,1695728006130,-0.4423828,0.18457031,0.2548828,-30.21875,15.0625,-3.5625,0.0,0.0,0.0
126,1695728006170,-0.5136719,0.1640625,0.22363281,-15.8125,35.53125,3.34375,0.0,0.0,0.0
127,1695728006210,-0.58203125,0.12597656,0.33789062,-0.8125,46.625,-14.15625,0.0,0.0,0.0
128,1695728006250,-0.81152344,0.055664062,0.5703125,9.5625,36.1875,-38.28125,0.0,0.0,0.0
129,1695728006290,-1.1542969,0.14355469,0.8613281,-22.09375,40.28125,-54.625,0.0,0.0,0.0
130,1695728006332,-2.0,0.8066406,-0.43945312,25.875,75.25,-29.96875,0.0,0.0,0.0
131,1695728006370,0.0146484375,0.86328125,0.29589844,115.09375,-80.4375,-9.15625,0.0,0.0,0.0
132,1695728006429,-0.4140625,0.109375,0.18847656,-81.9375,68.96875,-0.375,-66.875,-1.9375,-111.375
133,1695728006449,-2.0,-0.3046875,0.3154297,-4.15625,53.78125,65.34375,0.0,0.0,0.0
134,1695728006489,-0.9824219,0.06640625,0.17480469,35.25,38.5625,-36.4375,0.0,0.0,0.0
135,1695728006529,-0.4580078,0.25390625,0.3076172,24.40625,42.78125,-30.65625,0.0,0.0,0.0
136,1695728006570,-0.83691406,0.28808594,0.29101562,-25.71875,27.71875,20.3125,0.0,0.0,0.0
137,1695728006611,-0.98535156,0.25195312,0.25195312,-15.53125,38.21875,6.53125,0.0,0.0,0.0
138,1695728006650,-0.7714844,0.10839844,0.42773438,15.1875,15.4375,13.78125,0.0,0.0,0.0
139,1695728006691,-0.88183594,0.03515625,0.29882812,-45.0625,10.75,11.90625,0.0,0.0,0.0
140,1695728006730,-1.0595703,0.26953125,0.2861328,-17.90625,26.3125,12.0625,0.0,0.0,0.0
141,1695728006771,-1.8164062,0.40527344,0.203125,-22.96875,-30.78125,21.84375,0.0,0.0,0.0
142,1695728006810,-1.1171875,0.29003906,0.14355469,69.6875,-119.8125,38.6875,0.0,0.0,0.0
143,1695728006850,-0.4892578,0.39941406,0.22070312,58.09375,-130.375,69.5,0.0,0.0,0.0
144,1695728006890,-1.1474609,0.50390625,0.234375,-57.375,-34.375,56.5,0.0,0.0,0.0
145,1695728006950,-1.1445312,0.3623047,0.18652344,-87.65625,7.6875,5.96875,-61.8125,3.3125,-108.0625
146,1695728006969,-0.7167969,0.04296875,0.16601562,-52.6875,1.46875,-18.9375,0.0,0.0,0.0
147,1695728007010,-0.3330078,0.15429688,0.17675781,-31.3125,12.15625,-14.90625,0.0,0.0,0.0
148,1695728007050,-0.4453125,0.29882812,0.20214844,-19.65625,29.34375,4.75,0.0,0.0,0.0
149,1695728007091,-0.7558594,0.20214844,0.27148438,-4.15625,48.8125,4.875,0.0,0.0,0.0
150,1695728007129,-0.7089844,0.30371094,0.43945312,-19.125,36.5625,-20.15625,0.0,0.0,0.0
151,1695728007190,-1.0322266,0.3173828,0.93847656,-11.1875,-15.75,-12.40625,0.0,0.0,0.0
152,1695728007209,-1.8339844,0.546875,-0.2783203,-51.03125,80.375,-35.03125,0.0,0.0,0.0
153,1695728007248,-0.4111328,0.53515625,0.15332031,24.03125,-56.9375,9.03125,0.0,0.0,0.0
154,1695728007289,-0.48339844,-0.037109375,0.18554688,8.09375,47.34375,-1.53125,0.0,0.0,0.0
155,1695728007333,-1.5537109,0.043945312,0.39257812,-14.0,70.0625,11.78125,0.0,0.0,0.0
156,1695728007371,-1.2158203,0.07128906,0.12109375,12.6875,40.34375,-22.71875,0.0,0.0,0.0
157,1695728007451,-0.54003906,0.17089844,0.10644531,35.03125,42.71875,-32.71875,-68.125,-0.875,-110.0
158,1695728007453,-0.76171875,0.3798828,0.22363281,34.34375,24.46875,9.5,0.0,0.0,0.0
159,1695728007493,-1.0097656,0.28808594,0.3857422,6.28125,20.875,12.6875,0.0,0.0,0.0
160,1695728007530,-0.7753906,0.20800781,0.34179688,-0.6875,5.625,22.28125,0.0,0.0,0.0
161,1695728007572,-0.85546875,0.1640625,0.5341797,31.25,8.90625,17.5,0.0,0.0,0.0
162,1695728007610,-1.0986328,0.5097656,0.43066406,-67.21875,-17.8125,22.5,0.0,0.0,0.0
163,1695728007651,-1.2431641,0.34570312,0.23828125,33.75,-119.625,86.65625,0.0,0.0,0.0
164,1695728007696,-1.6230469,0.20019531,0.36328125,-21.375,-143.4375,49.625,0.0,0.0,0.0
165,1695728007750,-0.6201172,0.31445312,0.14941406,19.21875,-115.0,10.1875,0.0,0.0,0.0
166,1695728007769,-1.0712891,0.49609375,0.20019531,-51.71875,-23.8125,3.84375,0.0,0.0,0.0
167,1695728007811,-1.0126953,0.40234375,0.38183594,-19.90625,-24.28125,-19.84375,0.0,0.0,0.0
168,1695728007850,-0.4560547,0.18945312,0.3017578,-78.03125,10.25,-53.46875,0.0,0.0,0.0
169,1695728007893,-0.47460938,0.11035156,0.10644531,-41.875,42.28125,-32.78125,0.0,0.0,0.0
170,1695728007952,-0.53222656,0.10839844,0.16796875,-8.875,49.5,-31.03125,-64.0625,0.625,-103.6875
171,1695728007972,-0.44335938,0.19042969,0.28125,-0.1875,61.6875,-21.125,0.0,0.0,0.0
172,1695728008009,-0.81640625,0.33496094,0.69628906,48.5,-3.0,7.5625,0.0,0.0,0.0
173,1695728008050,-0.94628906,0.2421875,0.4970703,22.9375,-3.0,-1.53125,0.0,0.0,0.0
174,1695728008092,-2.0,0.91796875,0.7626953,41.125,59.5625,-34.4375,0.0,0.0,0.0
175,1695728008131,-0.2529297,0.4404297,-0.21679688,-50.0625,-25.09375,-58.0,0.0,0.0,0.0
176,1695728008170,-0.3623047,0.2685547,0.35839844,79.875,27.34375,26.78125,0.0,0.0,0.0
177,1695728008214,-1.7783203,0.043945312,0.3310547,-7.28125,54.3125,74.6875,0.0,0.0,0.0
178,1695728008250,-1.1396484,0.14160156,0.22363281,-10.5625,47.25,-29.96875,0.0,0.0,0.0
179,1695728008290,-0.42382812,0.17382812,0.328125,8.71875,53.03125,-35.40625,0.0,0.0,0.0
180,1695728008332,-0.7529297,0.12109375,0.18164062,13.0625,16.59375,8.53125,0.0,0.0,0.0
181,1695728008373,-1.1279297,0.22363281,0.22949219,8.90625,40.71875,5.71875,0.0,0.0,0.0
182,1695728008430,-0.8886719,0.36816406,0.37402344,-0.875,7.5625,4.1875,-67.625,-0.875,-113.4375
183,1695728008449,-0.7246094,0.17480469,0.19042969,-40.40625,17.75,4.8125,0.0,0.0,0.0
184,1695728008490,-0.99316406,0.109375,0.6376953,-63.96875,15.0,9.75,0.0,0.0,0.0
185,1695728008530,-1.2363281,0.24316406,0.047851562,-47.75,-39.75,33.3125,0.0,0.0,0.0
186,1695728008570,-1.9169922,0.35351562,0.99121094,131.40625,-113.53125,59.5,0.0,0.0,0.0
187,1695728008614,-0.76171875,0.4296875,-0.1953125,-141.0625,-133.65625,-7.8125,0.0,0.0,0.0
188,1695728008650,-0.53027344,0.17089844,-0.125,124.25,-79.96875,28.96875,0.0,0.0,0.0
189,1695728008691,-1.2705078,0.4765625,0.4482422,-5.75,-69.21875,30.375,0.0,0.0,0.0
190,1695728008730,-0.81933594,0.3642578,0.296875,-30.96875,9.875,-17.03125,0.0,0.0,0.0
